iso3,country,hdicode,hdi_2022,anesthesiology,total_yearly,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1940,1939,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
TGO,Togo,Low,0.547,40,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,4,3,3,0,0,0,1,4,4,0,3,3,0,2,3
TON,Tonga,High,0.739,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
TTO,Trinidad and Tobago,Very High,0.814,90,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,4,3,2,1,3,2,0,1,1,1,6,2,4,5,2,6,3,2,1,2,4,6,4,4,2,5
TUN,Tunisia,High,0.732,363,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,3,1,3,6,2,3,1,9,5,4,9,6,13,7,11,18,10,20,12,14,16,13,6,19,27,21,18,14,31
TUR,Turkey,Very High,0.855,14010,13058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,2,7,2,2,5,9,4,2,0,2,4,1,7,2,3,3,8,11,40,45,70,70,79,75,99,138,116,175,149,186,314,472,504,546,534,476,477,446,559,535,611,673,701,746,702,591,528,670,762,890
TKM,Turkmenistan,High,0.744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUV,Tuvalu,Medium,0.653,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UGA,Uganda,Medium,0.55,157,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0,1,1,2,4,1,4,2,4,6,4,5,13,9,14,12,17,10,14
UKR,Ukraine,High,0.734,683,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5,10,6,7,30,17,13,19,15,8,8,7,5,9,7,6,2,5,4,3,3,1,1,4,2,0,1,1,0,3,1,5,1,3,2,5,1,2,1,4,5,9,9,11,21,99,95,106
ARE,United Arab Emirates,Very High,0.937,429,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,3,6,1,2,5,3,1,2,3,5,4,3,3,9,5,7,6,9,4,14,8,14,18,24,20,21,25,33,44,66
GBR,United Kingdom,Very High,0.94,46692,45146,4,8,2,6,3,2,11,19,17,24,33,39,29,17,24,28,5,34,12,34,45,31,26,28,36,20,38,23,32,43,60,25,63,71,90,95,107,116,103,103,96,111,138,126,150,134,133,155,107,188,188,203,249,386,349,311,317,337,394,432,420,416,447,407,482,529,552,532,642,639,761,811,793,882,899,895,783,879,861,904,1102,1039,1060,1182,1047,1132,1250,1232,1171,1158,1125,1237,1128,1158,1103,1149,1064,1096,1081,1088,1398,1602
USA,United States of America,Very High,0.927,126192,120616,21,28,30,38,51,62,37,49,64,57,55,73,71,67,46,46,93,64,76,91,70,75,83,77,59,57,86,80,91,100,81,113,94,117,119,110,179,113,132,135,100,100,99,104,182,188,161,200,195,216,269,306,341,924,1164,1010,878,897,1010,1099,1108,1114,1097,1036,1015,1130,1119,1238,1387,1598,1825,1807,2011,2128,2145,2160,2359,2251,2229,2196,2046,1906,2240,2436,2618,2858,2961,2882,2877,3074,3237,3480,3599,3829,3691,3862,3803,4138,4464,4319,4968,5842
URY,Uruguay,Very High,0.83,126,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,2,3,0,0,1,0,0,2,0,0,0,2,0,0,0,1,1,0,1,3,0,0,3,0,2,9,0,0,3,1,4,3,4,3,4,1,3,2,3,4,4,9,8,15
UZB,Uzbekistan,High,0.727,62,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,1,7,3,0,2,2,0,2,1,1,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,4,8,4
VUT,Vanuatu,Medium,0.614,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
VEN,Venezuela,Medium,0.699,231,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,6,3,2,3,5,6,5,4,4,2,1,0,2,2,0,2,0,4,3,2,1,2,3,4,6,3,5,5,6,7,8,4,8,5,3,11,7,4,8,3,8,9,7,7,2,8,8,11,3
VNM,Vietnam,High,0.726,155,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,1,2,2,0,2,0,3,1,1,3,1,0,1,4,7,15,13,41
YEM,Yemen,Low,0.424,41,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,3,1,1,1,2,2,1,1,0,1,1,3,0,1,0,5,2
ZMB,Zambia,Medium,0.569,71,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,1,1,2,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,2,1,1,0,0,2,2,4,1,5,2,9,9,6
ZWE,Zimbabwe,Medium,0.55,104,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,5,0,4,0,3,1,1,0,1,2,1,0,3,3,0,1,0,2,3,1,7,1,2,4,4,3,2,3,0,3,3,2,2,1,0,0,1,1,1,3,5,2,5,6,2,0
